Product,Inches,Ram,OS,Weight,Price_euros,Screen,ScreenW,ScreenH,Touchscreen,IPSpanel,RetinaDisplay,CPU_company,CPU_freq,CPU_model,PrimaryStorage,SecondaryStorage,PrimaryStorageType,SecondaryStorageType,GPU_company,GPU_model,Price_log,Price_winsorized,TypeName_Gaming,TypeName_Netbook,TypeName_Notebook,TypeName_Ultrabook,TypeName_Workstation,Company_Apple,Company_Asus,Company_Dell,Company_HP,Company_Lenovo,Company_MSI,Company_Mediacom,Company_Samsung,Company_Toshiba,Company_Company_Asus,Company_Company_Dell,Company_Company_HP,Company_Company_Lenovo,Company_Company_MSI,Company_Company_Mediacom,Company_Company_Samsung,Company_Company_Toshiba
Latitude 5580,0.40387314748575176,-0.8714580140345822,Windows 10,-0.2100739330734873,-0.4669966987203842,Standard,-1.0829180169818473,-1.077991051446925,No,No,No,Intel,0.3911850643161697,Core i5 7200U,0.1518423943109492,-0.42344896001431154,HDD,No,Intel,HD Graphics 620,-0.6292276610650877,-0.4669966987203842,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
ProBook 450,0.40387314748575176,-0.8714580140345822,Windows 10,-0.0007855641857408028,-0.6968219259351695,Full HD,0.04046632872097773,0.021480884582249147,No,No,No,Intel,0.1926337279295786,Core i3 7100U,0.1518423943109492,-0.42344896001431154,HDD,No,Intel,HD Graphics 620,-1.1934349429183917,-0.6968219259351695,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
Alienware 17,1.5935918851527375,4.623252530125535,Windows 10,3.557116706905944,2.198975936971123,Full HD,0.04046632872097773,0.021480884582249147,No,Yes,No,Intel,0.986839073475942,Core i7 7700HQ,-0.5159292888970851,2.0392883007510085,SSD,HDD,Nvidia,GeForce GTX 1070,1.1628307388919263,2.198975936971123,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
IdeaPad 310-15IKB,0.40387314748575176,-0.47897868945171673,Windows 10,0.5373845272398917,-0.6804058382769704,Full HD,0.04046632872097773,0.021480884582249147,No,No,No,Intel,0.3911850643161697,Core i5 7200U,-0.5159292888970851,-0.42344896001431154,SSD,No,Nvidia,GeForce 920MX,-1.1407033327067142,-0.6804058382769704,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
XPS 13,-1.2057463211225212,1.483417933462611,Windows 10,-1.226617439099683,1.2960911157701815,Quad HD+,2.636011387384545,2.558723813880344,Yes,No,No,Intel,-1.991430972322921,Core i7 7Y75,0.1846836246326558,-0.42344896001431154,SSD,No,Intel,HD Graphics 615,0.8312081622388027,1.2960911157701815,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Latitude E7470,-0.7158621350243515,-0.08649936486885113,Windows 10,-0.8080407013241908,1.4011212446073382,Standard,1.3382388580527615,1.2901023492312969,Yes,No,No,Intel,0.5897364007027608,Core i7 6600U,-0.5159292888970851,-0.42344896001431154,SSD,No,Intel,HD Graphics 520,0.8759358135099049,1.4011212446073382,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Alienware 17,1.5935918851527375,4.623252530125535,Windows 10,3.557116706905944,2.198975936971123,Full HD,0.04046632872097773,0.021480884582249147,No,No,No,Intel,0.5897364007027608,Core i7 6700HQ,-0.5159292888970851,2.0392883007510085,SSD,HDD,Nvidia,GeForce GTX 1070,1.1628307388919263,2.198975936971123,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Tecra A40-C-1DF,-0.7158621350243515,-0.08649936486885113,Windows 10,-0.1353280870421493,0.1157744131456778,Full HD,0.04046632872097773,0.021480884582249147,No,No,No,Intel,-0.0059176084570124,Core i5 6200U,-0.5159292888970851,-0.42344896001431154,SSD,No,Intel,HD Graphics 520,0.1095487047679736,0.1157744131456778,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
Rog Strix,1.5935918851527375,1.483417933462611,Windows 10,1.0307071110467223,1.5438098785324037,Full HD,0.04046632872097773,0.021480884582249147,No,No,No,Intel,0.986839073475942,Core i7 7700HQ,-0.5159292888970851,2.0392883007510085,SSD,HDD,Nvidia,GeForce GTX 1060,0.933662909403917,1.5438098785324037,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Probook 450,0.40387314748575176,-0.08649936486885113,Windows 10,-0.0007855641857408028,-0.2141889487841205,Full HD,0.04046632872097773,0.021480884582249147,No,Yes,No,Intel,0.788287737089352,Core i5 7200U,-0.8662357456619557,2.0392883007510085,SSD,HDD,Nvidia,GeForce 930MX,-0.24103890830703956,-0.2141889487841205,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
ThinkPad T460,-0.7158621350243515,-0.8714580140345822,Windows 7,-0.5090573171988392,-0.176431947170263,Standard,-1.0829180169818473,-1.077991051446925,No,No,No,Intel,-0.0059176084570124,Core i5 6200U,0.1737365478587537,-0.42344896001431154,Hybrid,No,Intel,HD Graphics 520,-0.19410909424847483,-0.176431947170263,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
Q534UX-BHI7T19 (i7-7500U/16GB/2TB,0.40387314748575176,1.483417933462611,Windows 10,0.3878928351772158,1.131930239188192,4K Ultra HD,3.9337839167163287,3.8273452785293913,Yes,No,No,Intel,0.788287737089352,Core i7 7500U,0.1846836246326558,4.502025561516328,SSD,HDD,Nvidia,GeForce GTX 950M,0.7570277849372057,1.131930239188192,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
15-bs053od (i7-7500U/6GB/1TB/W10),0.40387314748575176,-0.47897868945171673,Windows 10,-0.0007855641857408028,-0.8708324551120782,Standard,-1.0829180169818473,-1.077991051446925,No,No,No,Intel,0.788287737089352,Core i7 7500U,1.5859094516921386,-0.42344896001431154,HDD,No,Intel,HD Graphics 620,-2.0466449197476613,-0.8708324551120782,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
Rog GL753VE-DS74,1.5935918851527375,1.483417933462611,Windows 10,1.41938551040968,1.0498498008971977,Full HD,0.04046632872097773,0.021480884582249147,No,No,No,Intel,0.986839073475942,Core i7 7700HQ,-0.5159292888970851,2.0392883007510085,SSD,HDD,Nvidia,GeForce GTX 1050 Ti,0.7177665226110709,1.0498498008971977,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Inspiron 7579,0.40387314748575176,0.69845928429688,Windows 10,0.2234519739082725,0.3111258562782453,Full HD,0.04046632872097773,0.021480884582249147,Yes,Yes,No,Intel,0.788287737089352,Core i7 7500U,0.1846836246326558,-0.42344896001431154,SSD,No,Intel,HD Graphics 620,0.2708862003860763,0.3111258562782453,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Portege Z30-C-1CV,-1.2057463211225212,-0.8714580140345822,Windows 7,-1.2565157775122182,0.1403985446329763,Full HD,0.04046632872097773,0.021480884582249147,No,No,No,Intel,-0.0059176084570124,Core i5 6200U,-0.8662357456619557,-0.42344896001431154,SSD,No,Intel,HD Graphics 520,0.1313778018656114,0.1403985446329763,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
IdeaPad 320-15ABR,0.40387314748575176,-0.47897868945171673,Windows 10,0.2384011431145404,-0.9200807180866748,Full HD,0.04046632872097773,0.021480884582249147,No,No,No,AMD,2.5752497645686696,A12-Series 9720P,-0.5159292888970851,-0.42344896001431154,SSD,No,AMD,Radeon 530,-2.5267381297507083,-0.9200807180866748,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
LifeBook A556,0.40387314748575176,-0.8714580140345822,Windows 10,0.3878928351772158,-0.7559198415046856,Standard,-1.0829180169818473,-1.077991051446925,No,No,No,Intel,-0.0059176084570124,Core i5 6200U,-0.5159292888970851,-0.42344896001431154,SSD,No,Intel,HD Graphics 520,-1.4102585892158774,-0.7559198415046856,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Tecra A40-C-1KF,-0.7158621350243515,-0.8714580140345822,Windows 10,-0.434311471167501,-0.3192519097965938,Standard,-1.0829180169818473,-1.077991051446925,No,No,No,Intel,-0.0059176084570124,Core i5 6200U,0.1518423943109492,-0.42344896001431154,HDD,No,Intel,HD Graphics 520,-0.38456295286238146,-0.3192519097965938,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
Inspiron 3567,0.40387314748575176,-0.8714580140345822,Windows 10,0.3131469891458782,-0.8380002797956803,Standard,-1.0829180169818473,-1.077991051446925,No,No,No,Intel,0.3911850643161697,Core i5 7200U,0.1518423943109492,-0.42344896001431154,HDD,No,AMD,Radeon R5 M430,-1.8201606708850733,-0.8380002797956803,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Probook 450,0.40387314748575176,-0.08649936486885113,Windows 10,-0.0007855641857408028,-0.4981872652709622,Full HD,0.04046632872097773,0.021480884582249147,No,No,No,Intel,0.3911850643161697,Core i5 7200U,1.5859094516921386,-0.42344896001431154,HDD,No,Intel,HD Graphics 620,-0.6895282672749069,-0.4981872652709622,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
Legion Y520-15IKBN,0.40387314748575176,-0.08649936486885113,Windows 10,0.6868762193025677,0.1305488920380569,Full HD,0.04046632872097773,0.021480884582249147,No,Yes,No,Intel,0.986839073475942,Core i7 7700HQ,-0.8662357456619557,2.0392883007510085,SSD,HDD,Nvidia,GeForce GTX 1060,0.12270325995467755,0.1305488920380569,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
Inspiron 5567,0.40387314748575176,-0.08649936486885113,Windows 10,0.4775878504148214,-0.5917589649226962,Standard,-1.0829180169818473,-1.077991051446925,No,No,No,Intel,0.788287737089352,Core i7 7500U,1.5859094516921386,-0.42344896001431154,HDD,No,AMD,Radeon R7 M445,-0.8958975067669079,-0.5917589649226962,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Latitude 5480,-0.7158621350243515,-0.08649936486885113,Windows 10,-0.6585490092615148,0.0156362784306643,Full HD,0.04046632872097773,0.021480884582249147,No,No,No,Intel,0.3911850643161697,Core i5 7200U,-0.8662357456619557,-0.42344896001431154,SSD,No,Intel,HD Graphics 620 ,0.015515291390652514,0.0156362784306643,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
EliteBook Folio,-1.765613962377573,-0.08649936486885113,Windows 10,-1.6003466692563728,1.3108655946625605,Full HD,0.04046632872097773,0.021480884582249147,No,No,No,Intel,-2.1899823087095123,Core M 6Y75,0.1846836246326558,-0.42344896001431154,SSD,No,Intel,HD Graphics 515,0.83762217064922,1.3108655946625605,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
15-bs005nv (i3-6006U/4GB/1TB,0.40387314748575176,-0.8714580140345822,Windows 10,0.0889094510518644,-1.0021611563776696,Full HD,0.04046632872097773,0.021480884582249147,No,No,No,Intel,-0.6015716176167848,Core i3 6006U,-0.8662357456619557,2.0392883007510085,SSD,HDD,AMD,Radeon 520,-0.13340218952297897,-1.0021611563776696,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
V110-15IAP (N3350/4GB/128GB/No,0.40387314748575176,-0.8714580140345822,No OS,-0.2100739330734873,-1.292742324015449,Standard,-1.0829180169818473,-1.077991051446925,No,No,No,Intel,-2.388533645096103,Celeron Dual Core N3350,-0.8662357456619557,-0.42344896001431154,SSD,No,Intel,HD Graphics 500,-0.13340218952297897,-1.292742324015449,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
ThinkPad T560,0.40387314748575176,-0.08649936486885113,Windows 10,0.3878928351772158,0.3932062945692399,Full HD,0.04046632872097773,0.021480884582249147,No,No,No,Intel,-0.0059176084570124,Core i5 6200U,-0.5159292888970851,-0.42344896001431154,SSD,No,Intel,HD Graphics 520,0.3316077775652792,0.3932062945692399,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
Inspiron 5378,-1.2057463211225212,-0.08649936486885113,Windows 10,-0.5389556556113744,-0.361933737707911,Full HD,0.04046632872097773,0.021480884582249147,Yes,No,No,Intel,0.3911850643161697,Core i5 7200U,-0.5159292888970851,-0.42344896001431154,SSD,No,Intel,HD Graphics 620,-0.4493131416383713,-0.361933737707911,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
ZenBook UX310UA-FB485T,-1.2057463211225212,-0.08649936486885113,Windows 10,-0.9575323933868668,0.066526150171081,Quad HD+,2.636011387384545,2.558723813880344,No,No,No,Intel,0.3911850643161697,Core i5 7200U,-0.5159292888970851,-0.42344896001431154,SSD,No,Intel,HD Graphics 620,0.06440677824524585,0.066526150171081,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Spectre 13-V111dx,-1.2057463211225212,-0.08649936486885113,Windows 10,-1.391058300368626,0.3932062945692399,Full HD,0.04046632872097773,0.021480884582249147,Yes,Yes,No,Intel,0.788287737089352,Core i7 7500U,-0.5159292888970851,-0.42344896001431154,SSD,No,Intel,HD Graphics 620,0.3316077775652792,0.3932062945692399,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
Aspire ES1-533,0.40387314748575176,-0.8714580140345822,Windows 10,0.5373845272398917,-1.197512599510237,Standard,-1.0829180169818473,-1.077991051446925,No,No,No,Intel,-2.388533645096103,Pentium Quad Core N4200,0.1518423943109492,-0.42344896001431154,HDD,No,Intel,HD Graphics 505,-0.13340218952297897,-1.197512599510237,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Rog GL553VE-DS74,0.40387314748575176,1.483417933462611,Windows 10,0.6868762193025677,1.131930239188192,Full HD,0.04046632872097773,0.021480884582249147,No,No,No,Intel,0.986839073475942,Core i7 7700HQ,-0.5159292888970851,2.0392883007510085,SSD,HDD,Nvidia,GeForce GTX 1050 Ti,0.7570277849372057,1.131930239188192,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
EliteBook 840,-0.7158621350243515,-0.08649936486885113,Windows 10,-0.837939039736726,1.6079967812759612,Full HD,0.04046632872097773,0.021480884582249147,No,No,No,Intel,0.788287737089352,Core i7 7500U,0.1846836246326558,-0.42344896001431154,SSD,No,Intel,HD Graphics 620,0.9585824098903172,1.6079967812759612,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
Nitro 5,0.40387314748575176,-0.08649936486885113,Windows 10,0.9858596034279196,0.2471031144112694,Full HD,0.04046632872097773,0.021480884582249147,No,Yes,No,Intel,0.986839073475942,Core i7 7700HQ,-0.8662357456619557,2.0392883007510085,SSD,HDD,Nvidia,GeForce GTX 1050,0.2208233532642505,0.2471031144112694,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
ENVY -,-1.2057463211225212,-0.08649936486885113,Windows 10,-1.047227408624472,0.1305488920380569,Full HD,0.04046632872097773,0.021480884582249147,No,Yes,No,Intel,0.3911850643161697,Core i5 7200U,-0.5159292888970851,-0.42344896001431154,SSD,No,Intel,HD Graphics 620,0.12270325995467755,0.1305488920380569,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
Vostro 3568,0.40387314748575176,-0.8714580140345822,Windows 10,0.2085028047020052,-0.9233639356183148,Standard,-1.0829180169818473,-1.077991051446925,No,No,No,Intel,0.1926337279295786,Core i3 7100U,-0.8662357456619557,-0.42344896001431154,SSD,No,Intel,HD Graphics 620,-2.568687498651593,-0.9233639356183148,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Probook 440,-0.7158621350243515,-0.8714580140345822,Windows 10,-0.5987523324364448,-0.5425107019480994,Standard,-1.0829180169818473,-1.077991051446925,No,No,No,Intel,0.3911850643161697,Core i5 7200U,0.1518423943109492,-0.42344896001431154,HDD,No,Intel,HD Graphics 620,-0.7820017867764464,-0.5425107019480994,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
Portege Z30-C-16H,-1.2057463211225212,-0.8714580140345822,Windows 10,-1.2565157775122182,0.1403985446329763,Full HD,0.04046632872097773,0.021480884582249147,No,No,No,Intel,-0.0059176084570124,Core i5 6200U,-0.8662357456619557,-0.42344896001431154,SSD,No,Intel,HD Graphics 520,0.1313778018656114,0.1403985446329763,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
EliteBook 840,-0.7158621350243515,-0.8714580140345822,Windows 10,-0.837939039736726,-0.0155707042075716,Standard,-1.0829180169818473,-1.077991051446925,No,No,No,Intel,0.1926337279295786,Core i5 6300U,-0.5159292888970851,-0.42344896001431154,SSD,No,Intel,HD Graphics 520,-0.015693200858861875,-0.0155707042075716,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
ProBook 640,-0.7158621350243515,-0.8714580140345822,Windows 10,-0.1353280870421493,0.1568146322911753,Full HD,0.04046632872097773,0.021480884582249147,No,No,No,Intel,0.3911850643161697,Core i5 7200U,-0.5159292888970851,-0.42344896001431154,SSD,No,Intel,HD Graphics 620,0.14567022128010404,0.1568146322911753,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
EliteBook 1040,-0.7158621350243515,-0.08649936486885113,Windows 7,-0.9126848857680638,0.5573671711512294,Full HD,0.04046632872097773,0.021480884582249147,No,No,No,Intel,0.5897364007027608,Core i7 6600U,-0.5159292888970851,-0.42344896001431154,SSD,No,Intel,HD Graphics 520,0.4429966846726406,0.5573671711512294,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
ProBook 440,-0.7158621350243515,-0.08649936486885113,Windows 10,-0.5987523324364448,-0.0988495168976148,Full HD,0.04046632872097773,0.021480884582249147,No,No,No,Intel,0.3911850643161697,Core i5 7200U,-0.5159292888970851,-0.42344896001431154,SSD,No,Nvidia,GeForce 930MX,-0.10408301744804939,-0.0988495168976148,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
Probook 440,-0.7158621350243515,-0.8714580140345822,Windows 10,-0.5987523324364448,-0.6984635347009893,Standard,-1.0829180169818473,-1.077991051446925,No,No,No,Intel,0.1926337279295786,Core i3 7100U,0.1518423943109492,-0.42344896001431154,HDD,No,Intel,HD Graphics 620,-1.1988643238629313,-0.6984635347009893,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
Inspiron 7567,0.40387314748575176,-0.08649936486885113,Windows 10,0.9111137573965812,-0.2634372117587174,Full HD,0.04046632872097773,0.021480884582249147,No,No,No,Intel,0.3911850643161697,Core i5 7300HQ,1.5859094516921386,-0.42344896001431154,Hybrid,No,Nvidia,GeForce GTX 1050,-0.30576079451866867,-0.2634372117587174,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
EliteBook 820,-1.765613962377573,-0.8714580140345822,Windows 10,-1.1668207622746127,0.7051119600750198,Full HD,0.04046632872097773,0.021480884582249147,No,No,No,Intel,0.3911850643161697,Core i5 7200U,0.1518423943109492,-0.42344896001431154,HDD,No,Intel,HD Graphics 620,0.5336307743127296,0.7051119600750198,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
Elitebook 840,-0.7158621350243515,-0.8714580140345822,Windows 10,-0.837939039736726,0.7888340071318344,Full HD,0.04046632872097773,0.021480884582249147,No,No,No,Intel,0.3911850643161697,Core i5 7200U,-0.5159292888970851,-0.42344896001431154,SSD,No,Intel,HD Graphics 620,0.5815640149405065,0.7888340071318344,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
EliteBook 840,-0.7158621350243515,-0.08649936486885113,Windows 10,-0.7482440244991204,1.276736548421165,Full HD,0.04046632872097773,0.021480884582249147,No,No,No,Intel,0.3911850643161697,Core i7 6500U,-0.5159292888970851,-0.42344896001431154,SSD,No,Intel,HD Graphics 520,0.8227430792112295,1.276736548421165,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
Probook 430,-1.2057463211225212,-0.8714580140345822,Windows 10,-0.8229898705304584,-0.5080369178658817,Standard,-1.0829180169818473,-1.077991051446925,No,No,No,Intel,0.1926337279295786,Core i3 7100U,0.1518423943109492,-0.42344896001431154,HDD,No,Intel,HD Graphics 620,-0.7093516016179615,-0.5080369178658817,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
Portege A30-C-1CZ,-1.2057463211225212,-0.08649936486885113,Windows 10,-0.8080407013241908,0.1650226761202747,Standard,-1.0829180169818473,-1.077991051446925,No,No,No,Intel,-0.0059176084570124,Core i5 6200U,-0.5159292888970851,-0.42344896001431154,SSD,No,Intel,HD Graphics 520,0.15274055130915581,0.1650226761202747,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
ProBook 450,0.40387314748575176,-0.8714580140345822,Windows 10,-0.0007855641857408028,-0.5573015969281366,Standard,-1.0829180169818473,-1.077991051446925,No,No,No,Intel,0.1926337279295786,Core i3 7100U,-0.5159292888970851,-0.42344896001431154,SSD,No,Intel,HD Graphics 620,-0.8148665464972987,-0.5573015969281366,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
ThinkPad P70,1.5935918851527375,1.483417933462611,Windows 7,0.5373845272398917,2.198975936971123,4K Ultra HD,3.9337839167163287,3.8273452785293913,No,Yes,No,Intel,0.788287737089352,Core i7 6820HQ,0.1846836246326558,-0.42344896001431154,SSD,No,Nvidia,Quadro 3000M,1.1628307388919263,2.198975936971123,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
Tecra Z40-C-12Z,-0.7158621350243515,-0.08649936486885113,Windows 10,-0.8528882089429936,0.624673130549845,Full HD,0.04046632872097773,0.021480884582249147,No,Yes,No,Intel,-0.0059176084570124,Core i5 6200U,-0.5159292888970851,-0.42344896001431154,SSD,No,Intel,HD Graphics 520,0.48530664511737487,0.624673130549845,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
EliteBook 1040,-0.7158621350243515,-0.08649936486885113,Windows 10,-0.9126848857680638,1.8378220084907464,Full HD,0.04046632872097773,0.021480884582249147,No,No,No,Intel,0.3911850643161697,Core i7 6500U,-0.5159292888970851,-0.42344896001431154,SSD,No,Intel,HD Graphics 520,1.0430368595373385,1.8378220084907464,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
Inspiron 5568,0.40387314748575176,-0.8714580140345822,Windows 10,0.0590111126393291,-0.5146197690168194,Full HD,0.04046632872097773,0.021480884582249147,Yes,Yes,No,Intel,-0.0059176084570124,Core i3 6100U,1.5859094516921386,-0.42344896001431154,HDD,No,Intel,HD Graphics 520,-0.7228227137889343,-0.5146197690168194,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Portégé Z30-C-16K,-1.2057463211225212,-0.08649936486885113,Windows 10,-1.2565157775122182,0.7888340071318344,Full HD,0.04046632872097773,0.021480884582249147,No,No,No,Intel,-0.0059176084570124,Core i5 6200U,-0.5159292888970851,-0.42344896001431154,SSD,No,Intel,HD Graphics 520,0.5815640149405065,0.7888340071318344,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
Spectre 13-V100nv,-1.2057463211225212,-0.08649936486885113,Windows 10,-1.391058300368626,0.0648845414052611,Full HD,0.04046632872097773,0.021480884582249147,No,Yes,No,Intel,0.3911850643161697,Core i5 7200U,-0.5159292888970851,-0.42344896001431154,SSD,No,Intel,HD Graphics 620,0.06286638145835576,0.0648845414052611,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
ProBook 440,-0.7158621350243515,-0.08649936486885113,Windows 10,-0.5987523324364448,0.1246883487440799,Full HD,0.04046632872097773,0.021480884582249147,No,No,No,Intel,0.788287737089352,Core i7 7500U,-0.5159292888970851,-0.42344896001431154,SSD,No,Nvidia,GeForce 930MX,0.11750597393973485,0.1246883487440799,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
Latitude E5570,0.40387314748575176,-0.08649936486885113,Windows 10,0.0739602818455965,-0.1034788536172268,Full HD,0.04046632872097773,0.021480884582249147,No,No,No,Intel,0.1926337279295786,Core i5 6300U,0.1518423943109492,-0.42344896001431154,HDD,No,Intel,HD Graphics 520,-0.10923339850428941,-0.1034788536172268,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Elitebook 820,-1.765613962377573,-0.8714580140345822,Windows 10,-1.1668207622746127,0.7379441353914177,Standard,-1.0829180169818473,-1.077991051446925,No,No,No,Intel,0.3911850643161697,Core i5 7200U,-0.5159292888970851,-0.42344896001431154,SSD,No,Intel,HD Graphics 620,0.5527028832836889,0.7379441353914177,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
ProBook 650,-0.7158621350243515,-0.8714580140345822,Windows 10,0.4028420043834838,0.1305488920380569,Standard,-1.0829180169818473,-1.077991051446925,No,No,No,Intel,0.3911850643161697,Core i5 7200U,0.1518423943109492,-0.42344896001431154,HDD,No,Intel,HD Graphics 620,0.12270325995467755,0.1305488920380569,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
ProBook 640,-0.7158621350243515,-0.8714580140345822,Windows 10,-0.1353280870421493,-0.0812186387527092,Standard,-1.0829180169818473,-1.077991051446925,No,No,No,Intel,0.3911850643161697,Core i5 7200U,0.1518423943109492,-0.42344896001431154,HDD,No,Intel,HD Graphics 620,-0.08470709434673716,-0.0812186387527092,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
XPS 13,-1.2057463211225212,-0.08649936486885113,Windows 10,-1.12197325465581,0.8446487051697107,Quad HD+,2.636011387384545,2.558723813880344,Yes,No,No,Intel,0.3911850643161697,Core i5 7200U,-0.5159292888970851,-0.42344896001431154,SSD,No,Intel,HD Graphics 620,0.6122888556613505,0.8446487051697107,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Probook 470,1.5935918851527375,-0.08649936486885113,Windows 10,0.8812154189840462,-0.0483864634363113,Full HD,0.04046632872097773,0.021480884582249147,No,No,No,Intel,0.3911850643161697,Core i5 7200U,-0.5159292888970851,-0.42344896001431154,SSD,No,Nvidia,GeForce 930MX,-0.04959627559809019,-0.0483864634363113,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
ProBook 440,-0.7158621350243515,-0.8714580140345822,Windows 10,-0.5987523324364448,-0.2240386013790399,Standard,-1.0829180169818473,-1.077991051446925,No,No,No,Intel,0.3911850643161697,Core i5 7200U,-0.5159292888970851,-0.42344896001431154,SSD,No,Intel,HD Graphics 620,-0.2536525040813489,-0.2240386013790399,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
